0000002,2015-08-21T03:00:00.000+03:00,1.665,US,Merlin Por Motel
0000002,2016-02-01T05:00:00.000+03:00,1.474,US,Merlin Por Motel
0000002,2016-07-16T07:00:00.000+03:00,1.367,US,Merlin Por Motel
0000004,2015-11-22T08:00:00.000+03:00,1.600,US,Majestic Big River Elegance Plaza
0000004,2016-01-06T15:00:00.000+03:00,1.525,MX,Majestic Big River Elegance Plaza
0000004,2016-05-04T08:00:00.000+03:00,0.963,CA,Majestic Big River Elegance Plaza
0000004,2016-05-18T03:00:00.000+03:00,0.487,MX,Majestic Big River Elegance Plaza
0000005,2015-12-18T15:00:00.000+03:00,1.428,US,Majestic Ibiza Por Hostel
0000007,2015-08-20T08:00:00.000+03:00,1.720,US,Big River Copacabana Inn
0000008,2016-02-02T10:00:00.000+03:00,1.289,MX,Sheraton Moos' Motor Inn
0000008,2016-03-10T13:00:00.000+03:00,1.669,CA,Sheraton Moos' Motor Inn
0000008,2016-05-08T16:00:00.000+03:00,1.729,MX,Sheraton Moos' Motor Inn
0000008,2016-07-26T05:00:00.000+03:00,0.785,US,Sheraton Moos' Motor Inn
0000010,2015-08-30T21:00:00.000+03:00,0.795,CA,Copacabana Motor Inn
0000002,2015-08-29T23:00:00.000+03:00,1.730,MX,Merlin Por Motel
0000002,2015-09-27T21:00:00.000+03:00,1.693,MX,Merlin Por Motel
0000002,2015-11-27T22:00:00.000+03:00,1.074,CA,Merlin Por Motel
0000003,2016-03-02T17:00:00.000+03:00,1.608,CA,Olinda Big River Casino
0000005,2015-08-09T18:00:00.000+03:00,1.834,CA,Majestic Ibiza Por Hostel
0000005,2015-08-12T06:00:00.000+03:00,1.449,CA,Majestic Ibiza Por Hostel
0000006,2016-06-29T14:00:00.000+03:00,0.997,US,Mengo Elegance River Side Hotel
0000006,2016-07-10T21:00:00.000+03:00,0.945,US,Mengo Elegance River Side Hotel
0000007,2016-04-05T04:00:00.000+03:00,0.952,MX,Big River Copacabana Inn
0000009,2015-11-30T21:00:00.000+03:00,1.657,US,Moon Light Sun Sine Inn
0000010,2016-02-13T19:00:00.000+03:00,1.540,US,Copacabana Motor Inn
0000010,2016-08-03T08:00:00.000+03:00,0.989,US,Copacabana Motor Inn
0000001,2016-06-13T06:00:00.000+03:00,1.394,MX,Olinda Windsor Inn
0000003,2015-08-22T00:00:00.000+03:00,1.932,MX,Olinda Big River Casino
0000003,2016-01-16T05:00:00.000+03:00,1.632,CA,Olinda Big River Casino
0000003,2016-04-25T09:00:00.000+03:00,1.385,US,Olinda Big River Casino
0000006,2015-09-21T19:00:00.000+03:00,1.662,US,Mengo Elegance River Side Hotel
0000006,2016-06-28T19:00:00.000+03:00,1.776,CA,Mengo Elegance River Side Hotel
0000007,2015-10-22T11:00:00.000+03:00,1.640,US,Big River Copacabana Inn
0000008,2016-03-21T23:00:00.000+03:00,1.578,US,Sheraton Moos' Motor Inn
0000008,2016-07-08T22:00:00.000+03:00,1.619,MX,Sheraton Moos' Motor Inn
0000009,2016-04-21T21:00:00.000+03:00,1.342,CA,Moon Light Sun Sine Inn
0000010,2016-03-18T12:00:00.000+03:00,1.568,MX,Copacabana Motor Inn
0000001,2015-09-24T19:00:00.000+03:00,0.915,US,Olinda Windsor Inn
0000001,2015-10-17T01:00:00.000+03:00,1.540,US,Olinda Windsor Inn
0000001,2016-06-13T07:00:00.000+03:00,1.707,US,Olinda Windsor Inn
0000002,2016-03-24T11:00:00.000+03:00,1.179,CA,Merlin Por Motel
0000002,2016-04-02T14:00:00.000+03:00,1.353,CA,Merlin Por Motel
0000002,2016-06-26T08:00:00.000+03:00,1.546,US,Merlin Por Motel
0000002,2016-07-03T12:00:00.000+03:00,1.907,US,Merlin Por Motel
0000003,2015-09-10T21:00:00.000+03:00,1.175,CA,Olinda Big River Casino
0000003,2015-11-17T19:00:00.000+03:00,1.762,US,Olinda Big River Casino
0000003,2016-01-27T18:00:00.000+03:00,1.183,CA,Olinda Big River Casino
0000004,2015-11-07T19:00:00.000+03:00,1.609,US,Majestic Big River Elegance Plaza
0000004,2016-07-13T16:00:00.000+03:00,1.816,MX,Majestic Big River Elegance Plaza
0000004,2016-07-17T12:00:00.000+03:00,1.486,US,Majestic Big River Elegance Plaza
0000006,2016-02-16T22:00:00.000+03:00,2.026,MX,Mengo Elegance River Side Hotel
0000006,2016-03-23T06:00:00.000+03:00,1.715,MX,Mengo Elegance River Side Hotel
0000006,2016-03-23T10:00:00.000+03:00,1.615,MX,Mengo Elegance River Side Hotel
0000007,2015-12-04T16:00:00.000+03:00,1.605,US,Big River Copacabana Inn
0000008,2015-10-01T22:00:00.000+03:00,1.059,MX,Sheraton Moos' Motor Inn
0000008,2016-03-05T07:00:00.000+03:00,1.712,CA,Sheraton Moos' Motor Inn
0000010,2015-08-07T23:00:00.000+03:00,1.273,CA,Copacabana Motor Inn
0000010,2016-03-01T02:00:00.000+03:00,1.664,MX,Copacabana Motor Inn
0000010,2016-05-30T02:00:00.000+03:00,1.731,CA,Copacabana Motor Inn
0000004,2015-12-04T16:00:00.000+03:00,1.070,CA,Majestic Big River Elegance Plaza
0000005,2016-06-14T02:00:00.000+03:00,1.580,MX,Majestic Ibiza Por Hostel
0000007,2015-11-05T19:00:00.000+03:00,1.401,MX,Big River Copacabana Inn
0000008,2016-05-05T14:00:00.000+03:00,1.628,US,Sheraton Moos' Motor Inn
0000008,2016-07-31T16:00:00.000+03:00,0.871,US,Sheraton Moos' Motor Inn
0000009,2016-02-14T19:00:00.000+03:00,0.893,MX,Moon Light Sun Sine Inn
0000001,2015-08-15T05:00:00.000+03:00,1.565,US,Olinda Windsor Inn
0000001,2016-01-12T09:00:00.000+03:00,1.089,US,Olinda Windsor Inn
0000001,2016-02-03T17:00:00.000+03:00,1.305,MX,Olinda Windsor Inn
0000002,2015-10-15T23:00:00.000+03:00,1.296,US,Merlin Por Motel
0000003,2016-06-07T00:00:00.000+03:00,1.302,CA,Olinda Big River Casino
0000004,2015-10-11T13:00:00.000+03:00,0.607,CA,Majestic Big River Elegance Plaza
0000004,2015-10-16T18:00:00.000+03:00,1.673,US,Majestic Big River Elegance Plaza
0000004,2016-01-10T22:00:00.000+03:00,1.076,MX,Majestic Big River Elegance Plaza
0000004,2016-02-13T22:00:00.000+03:00,0.925,CA,Majestic Big River Elegance Plaza
0000004,2016-02-28T12:00:00.000+03:00,1.574,MX,Majestic Big River Elegance Plaza
0000004,2016-06-04T13:00:00.000+03:00,1.200,US,Majestic Big River Elegance Plaza
0000004,2016-06-22T13:00:00.000+03:00,1.191,MX,Majestic Big River Elegance Plaza
0000005,2015-09-01T00:00:00.000+03:00,1.673,MX,Majestic Ibiza Por Hostel
0000005,2015-11-10T02:00:00.000+03:00,1.634,MX,Majestic Ibiza Por Hostel
0000005,2016-02-29T13:00:00.000+03:00,1.127,CA,Majestic Ibiza Por Hostel
0000005,2016-07-28T02:00:00.000+03:00,1.953,MX,Majestic Ibiza Por Hostel
0000006,2016-06-27T13:00:00.000+03:00,1.565,US,Mengo Elegance River Side Hotel
0000007,2015-10-19T06:00:00.000+03:00,1.866,MX,Big River Copacabana Inn
0000008,2016-03-02T23:00:00.000+03:00,0.913,MX,Sheraton Moos' Motor Inn
0000008,2016-06-16T10:00:00.000+03:00,1.748,US,Sheraton Moos' Motor Inn
0000009,2016-01-03T18:00:00.000+03:00,1.388,US,Moon Light Sun Sine Inn
0000001,2015-12-17T20:00:00.000+03:00,1.814,MX,Olinda Windsor Inn
0000002,2016-03-23T13:00:00.000+03:00,0.905,CA,Merlin Por Motel
0000002,2016-07-15T14:00:00.000+03:00,1.585,MX,Merlin Por Motel
0000002,2016-07-29T11:00:00.000+03:00,1.577,MX,Merlin Por Motel
0000003,2015-09-26T14:00:00.000+03:00,1.920,CA,Olinda Big River Casino
0000003,2016-04-26T16:00:00.000+03:00,1.718,CA,Olinda Big River Casino
0000004,2016-05-03T20:00:00.000+03:00,1.639,US,Majestic Big River Elegance Plaza
0000006,2015-08-12T20:00:00.000+03:00,0.685,MX,Mengo Elegance River Side Hotel
0000006,2016-02-16T04:00:00.000+03:00,1.201,CA,Mengo Elegance River Side Hotel
0000006,2016-03-21T01:00:00.000+03:00,0.911,MX,Mengo Elegance River Side Hotel
0000006,2016-08-05T02:00:00.000+03:00,1.722,CA,Mengo Elegance River Side Hotel
0000007,2015-10-23T03:00:00.000+03:00,1.397,CA,Big River Copacabana Inn
0000007,2016-02-10T15:00:00.000+03:00,1.292,MX,Big River Copacabana Inn
0000007,2016-02-20T03:00:00.000+03:00,1.602,CA,Big River Copacabana Inn
0000008,2015-11-22T21:00:00.000+03:00,1.883,MX,Sheraton Moos' Motor Inn
0000008,2016-01-16T20:00:00.000+03:00,1.955,MX,Sheraton Moos' Motor Inn
0000009,2016-04-17T07:00:00.000+03:00,1.950,MX,Moon Light Sun Sine Inn
0000009,2016-05-18T20:00:00.000+03:00,1.165,MX,Moon Light Sun Sine Inn
0000001,2015-11-16T09:00:00.000+03:00,1.211,MX,Olinda Windsor Inn
0000001,2016-01-14T09:00:00.000+03:00,1.204,MX,Olinda Windsor Inn
0000002,2015-09-10T08:00:00.000+03:00,0.931,CA,Merlin Por Motel
0000002,2015-11-19T16:00:00.000+03:00,1.726,MX,Merlin Por Motel
0000002,2016-03-29T15:00:00.000+03:00,1.543,MX,Merlin Por Motel
0000003,2015-08-13T05:00:00.000+03:00,1.894,US,Olinda Big River Casino
0000003,2016-08-03T00:00:00.000+03:00,1.875,US,Olinda Big River Casino
0000004,2015-10-31T01:00:00.000+03:00,1.508,CA,Majestic Big River Elegance Plaza
0000005,2016-02-10T00:00:00.000+03:00,1.688,CA,Majestic Ibiza Por Hostel
0000007,2016-01-20T00:00:00.000+03:00,1.485,US,Big River Copacabana Inn
0000007,2016-06-26T18:00:00.000+03:00,1.627,MX,Big River Copacabana Inn
0000009,2016-02-25T04:00:00.000+03:00,1.789,CA,Moon Light Sun Sine Inn
0000009,2016-03-25T19:00:00.000+03:00,1.525,CA,Moon Light Sun Sine Inn
0000010,2015-09-29T08:00:00.000+03:00,1.778,US,Copacabana Motor Inn
0000010,2016-04-25T23:00:00.000+03:00,1.425,MX,Copacabana Motor Inn
0000002,2015-11-08T03:00:00.000+03:00,1.780,CA,Merlin Por Motel
0000002,2016-01-31T00:00:00.000+03:00,1.301,US,Merlin Por Motel
0000004,2016-05-07T23:00:00.000+03:00,0.975,CA,Majestic Big River Elegance Plaza
0000004,2016-07-05T02:00:00.000+03:00,1.475,CA,Majestic Big River Elegance Plaza
0000004,2016-07-19T09:00:00.000+03:00,0.951,US,Majestic Big River Elegance Plaza
0000005,2015-12-13T19:00:00.000+03:00,1.474,US,Majestic Ibiza Por Hostel
0000005,2015-12-13T19:00:00.000+03:00,1.474,MX,Majestic Ibiza Por Hostel
0000005,2016-05-23T15:00:00.000+03:00,0.864,US,Majestic Ibiza Por Hostel
0000005,2016-07-15T21:00:00.000+03:00,1.048,CA,Majestic Ibiza Por Hostel
0000006,2015-08-15T03:00:00.000+03:00,1.354,MX,Mengo Elegance River Side Hotel
0000007,2015-11-07T16:00:00.000+03:00,1.627,MX,Big River Copacabana Inn
0000008,2016-06-30T12:00:00.000+03:00,1.141,US,Sheraton Moos' Motor Inn
0000009,2015-08-26T10:00:00.000+03:00,1.816,US,Moon Light Sun Sine Inn
0000009,2015-12-18T10:00:00.000+03:00,1.659,CA,Moon Light Sun Sine Inn
0000009,2016-07-19T23:00:00.000+03:00,1.763,CA,Moon Light Sun Sine Inn
0000010,2015-08-10T23:00:00.000+03:00,2.003,CA,Copacabana Motor Inn
0000010,2016-06-07T00:00:00.000+03:00,1.149,CA,Copacabana Motor Inn
0000001,2015-10-22T02:00:00.000+03:00,0.850,CA,Olinda Windsor Inn
0000001,2016-01-17T17:00:00.000+03:00,1.865,CA,Olinda Windsor Inn
0000002,2015-08-15T23:00:00.000+03:00,0.635,CA,Merlin Por Motel
0000002,2015-11-07T14:00:00.000+03:00,1.678,US,Merlin Por Motel
0000002,2015-12-05T13:00:00.000+03:00,1.080,CA,Merlin Por Motel
0000003,2015-08-27T17:00:00.000+03:00,1.995,CA,Olinda Big River Casino
0000003,2016-05-05T16:00:00.000+03:00,1.491,CA,Olinda Big River Casino
0000003,2016-05-24T02:00:00.000+03:00,1.539,US,Olinda Big River Casino
0000003,2016-07-20T08:00:00.000+03:00,1.864,MX,Olinda Big River Casino
0000004,2015-10-20T07:00:00.000+03:00,1.844,MX,Majestic Big River Elegance Plaza
0000006,2016-04-25T12:00:00.000+03:00,1.592,MX,Mengo Elegance River Side Hotel
0000009,2015-11-16T00:00:00.000+03:00,0.865,CA,Moon Light Sun Sine Inn
0000009,2016-02-17T09:00:00.000+03:00,1.194,MX,Moon Light Sun Sine Inn
0000001,2016-01-28T02:00:00.000+03:00,1.544,CA,Olinda Windsor Inn
0000001,2016-04-10T19:00:00.000+03:00,1.421,CA,Olinda Windsor Inn
0000002,2015-10-10T07:00:00.000+03:00,1.406,CA,Merlin Por Motel
0000002,2015-11-29T22:00:00.000+03:00,1.789,CA,Merlin Por Motel
0000002,2016-07-28T00:00:00.000+03:00,1.829,US,Merlin Por Motel
0000003,2015-09-27T19:00:00.000+03:00,1.661,MX,Olinda Big River Casino
0000003,2016-07-25T04:00:00.000+03:00,1.369,US,Olinda Big River Casino
0000004,2016-01-12T09:00:00.000+03:00,1.504,CA,Majestic Big River Elegance Plaza
0000004,2016-03-08T08:00:00.000+03:00,1.669,MX,Majestic Big River Elegance Plaza
0000004,2016-03-17T05:00:00.000+03:00,1.663,US,Majestic Big River Elegance Plaza
0000004,2016-04-12T21:00:00.000+03:00,1.432,MX,Majestic Big River Elegance Plaza
0000006,2015-08-24T22:00:00.000+03:00,1.126,MX,Mengo Elegance River Side Hotel
0000006,2015-12-21T16:00:00.000+03:00,1.050,MX,Mengo Elegance River Side Hotel
0000006,2016-07-17T13:00:00.000+03:00,0.676,US,Mengo Elegance River Side Hotel
0000007,2015-11-01T19:00:00.000+03:00,1.249,MX,Big River Copacabana Inn
0000007,2016-07-23T15:00:00.000+03:00,1.225,CA,Big River Copacabana Inn
0000010,2015-08-28T20:00:00.000+03:00,1.280,MX,Copacabana Motor Inn
0000002,2015-11-03T18:00:00.000+03:00,1.244,MX,Merlin Por Motel
0000002,2016-06-06T01:00:00.000+03:00,1.901,CA,Merlin Por Motel
0000003,2015-11-04T13:00:00.000+03:00,1.615,US,Olinda Big River Casino
0000003,2016-04-06T02:00:00.000+03:00,1.269,CA,Olinda Big River Casino
0000004,2015-10-04T09:00:00.000+03:00,1.310,MX,Majestic Big River Elegance Plaza
0000004,2016-06-08T05:00:00.000+03:00,1.999,CA,Majestic Big River Elegance Plaza
0000004,2016-06-25T23:00:00.000+03:00,1.470,US,Majestic Big River Elegance Plaza
0000005,2015-10-03T13:00:00.000+03:00,1.820,US,Majestic Ibiza Por Hostel
0000005,2016-01-15T07:00:00.000+03:00,1.566,US,Majestic Ibiza Por Hostel
0000005,2016-02-16T21:00:00.000+03:00,0.481,MX,Majestic Ibiza Por Hostel
0000005,2016-07-19T02:00:00.000+03:00,1.086,MX,Majestic Ibiza Por Hostel
0000008,2016-03-10T03:00:00.000+03:00,1.860,CA,Sheraton Moos' Motor Inn
0000008,2016-06-01T04:00:00.000+03:00,1.470,MX,Sheraton Moos' Motor Inn
0000009,2015-10-30T13:00:00.000+03:00,1.278,US,Moon Light Sun Sine Inn
0000010,2015-10-30T18:00:00.000+03:00,1.717,CA,Copacabana Motor Inn
0000010,2016-07-06T20:00:00.000+03:00,1.464,MX,Copacabana Motor Inn
0000001,2016-03-28T23:00:00.000+03:00,1.464,MX,Olinda Windsor Inn
0000002,2015-10-14T17:00:00.000+03:00,1.704,CA,Merlin Por Motel
0000003,2015-10-23T19:00:00.000+03:00,0.933,CA,Olinda Big River Casino
0000004,2015-08-18T19:00:00.000+03:00,1.284,CA,Majestic Big River Elegance Plaza
0000004,2015-11-20T13:00:00.000+03:00,1.421,CA,Majestic Big River Elegance Plaza
0000004,2016-05-24T08:00:00.000+03:00,1.262,CA,Majestic Big River Elegance Plaza
0000004,2016-06-04T11:00:00.000+03:00,1.628,MX,Majestic Big River Elegance Plaza
0000005,2016-03-28T07:00:00.000+03:00,1.469,CA,Majestic Ibiza Por Hostel
0000006,2015-12-12T14:00:00.000+03:00,1.588,CA,Mengo Elegance River Side Hotel
0000006,2016-02-29T08:00:00.000+03:00,1.154,US,Mengo Elegance River Side Hotel
0000006,2016-07-14T11:00:00.000+03:00,1.722,CA,Mengo Elegance River Side Hotel
0000007,2015-10-06T09:00:00.000+03:00,1.938,MX,Big River Copacabana Inn
0000008,2015-09-26T11:00:00.000+03:00,1.070,CA,Sheraton Moos' Motor Inn
0000008,2016-06-08T10:00:00.000+03:00,0.929,MX,Sheraton Moos' Motor Inn
0000010,2015-08-20T11:00:00.000+03:00,1.489,US,Copacabana Motor Inn
0000010,2015-09-20T09:00:00.000+03:00,1.830,MX,Copacabana Motor Inn
0000010,2015-12-01T15:00:00.000+03:00,1.387,CA,Copacabana Motor Inn
0000010,2015-12-02T11:00:00.000+03:00,1.713,MX,Copacabana Motor Inn
0000001,2015-08-29T18:00:00.000+03:00,1.532,MX,Olinda Windsor Inn
0000001,2015-12-14T07:00:00.000+03:00,1.621,MX,Olinda Windsor Inn
0000001,2016-04-10T04:00:00.000+03:00,1.870,MX,Olinda Windsor Inn
0000003,2015-09-12T01:00:00.000+03:00,1.566,CA,Olinda Big River Casino
0000004,2016-01-03T00:00:00.000+03:00,1.688,US,Majestic Big River Elegance Plaza
0000005,2015-09-02T21:00:00.000+03:00,1.700,CA,Majestic Ibiza Por Hostel
0000005,2015-09-03T19:00:00.000+03:00,1.564,MX,Majestic Ibiza Por Hostel
0000006,2016-05-07T21:00:00.000+03:00,1.593,US,Mengo Elegance River Side Hotel
0000006,2016-06-12T02:00:00.000+03:00,2.054,US,Mengo Elegance River Side Hotel
0000007,2015-08-15T04:00:00.000+03:00,1.616,US,Big River Copacabana Inn
0000007,2015-10-18T03:00:00.000+03:00,0.863,CA,Big River Copacabana Inn
0000007,2015-11-06T09:00:00.000+03:00,1.627,CA,Big River Copacabana Inn
0000007,2015-11-22T06:00:00.000+03:00,1.059,MX,Big River Copacabana Inn
0000010,2015-10-24T10:00:00.000+03:00,1.838,MX,Copacabana Motor Inn
0000010,2016-07-24T18:00:00.000+03:00,1.669,MX,Copacabana Motor Inn
0000001,2015-09-30T09:00:00.000+03:00,1.484,CA,Olinda Windsor Inn
0000001,2016-04-28T13:00:00.000+03:00,0.748,MX,Olinda Windsor Inn
0000001,2016-06-07T16:00:00.000+03:00,2.053,US,Olinda Windsor Inn
0000002,2015-08-14T20:00:00.000+03:00,1.826,MX,Merlin Por Motel
0000002,2015-09-04T06:00:00.000+03:00,1.648,US,Merlin Por Motel
0000002,2015-09-21T10:00:00.000+03:00,1.957,CA,Merlin Por Motel
0000002,2016-07-11T23:00:00.000+03:00,1.569,CA,Merlin Por Motel
0000003,2016-01-05T02:00:00.000+03:00,1.181,MX,Olinda Big River Casino
0000003,2016-07-26T16:00:00.000+03:00,1.771,CA,Olinda Big River Casino
0000005,2015-11-27T15:00:00.000+03:00,1.640,US,Majestic Ibiza Por Hostel
0000007,2015-08-29T13:00:00.000+03:00,1.299,CA,Big River Copacabana Inn
0000008,2015-09-13T11:00:00.000+03:00,1.075,CA,Sheraton Moos' Motor Inn
0000008,2015-11-19T13:00:00.000+03:00,1.728,CA,Sheraton Moos' Motor Inn
0000008,2016-06-23T00:00:00.000+03:00,1.680,CA,Sheraton Moos' Motor Inn
0000001,2016-07-17T12:00:00.000+03:00,1.727,US,Olinda Windsor Inn
0000002,2016-02-19T20:00:00.000+03:00,1.364,CA,Merlin Por Motel
0000003,2016-01-03T17:00:00.000+03:00,1.382,CA,Olinda Big River Casino
0000003,2016-05-05T02:00:00.000+03:00,1.778,US,Olinda Big River Casino
0000007,2015-10-15T08:00:00.000+03:00,1.366,US,Big River Copacabana Inn
0000007,2015-11-09T05:00:00.000+03:00,1.711,US,Big River Copacabana Inn
0000008,2015-10-18T12:00:00.000+03:00,1.726,US,Sheraton Moos' Motor Inn
0000010,2015-10-10T03:00:00.000+03:00,1.518,US,Copacabana Motor Inn
0000001,2015-12-08T05:00:00.000+03:00,1.363,CA,Olinda Windsor Inn
0000001,2016-02-02T18:00:00.000+03:00,1.695,CA,Olinda Windsor Inn
0000004,2015-10-15T19:00:00.000+03:00,2.036,MX,Majestic Big River Elegance Plaza
0000005,2016-02-26T05:00:00.000+03:00,1.906,CA,Majestic Ibiza Por Hostel
0000006,2016-04-02T21:00:00.000+03:00,1.521,CA,Mengo Elegance River Side Hotel
0000006,2016-05-19T13:00:00.000+03:00,1.598,US,Mengo Elegance River Side Hotel
0000007,2016-01-21T07:00:00.000+03:00,1.394,CA,Big River Copacabana Inn
